employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,absences,recruitment_source,salary,performance_rating,overtime,birthdate,termdate,termination_reason
00-29765067,Uchita,Kuswandari,Female,Jawa Barat,Bogor,2022-10-22,IT,IT Support Specialist,High School,15,LinkedIn,6425089,Satisfactory,Yes,1978-12-20,,
00-60044951,Natalia,Agustina,Female,Jawa Barat,Bandung,2022-04-16,Sales,Sales Consultant,PhD,0,Job Fair,27401457,Excellent,No,1965-01-30,,
00-56049222,Gatra,Haryanto,Male,Jawa Barat,Bogor,2024-04-01,Operations,Operations Analyst,Bachelor,0,Indeed,23562700,Good,No,1989-07-16,,
00-12251618,Zulfa,Winarsih,Female,Jawa Barat,Bogor,2020-07-23,Operations,Operations Analyst,Master,0,Jobstreet,14675047,Excellent,No,1993-04-30,,
00-47074477,Puti,Rahmawati,Female,Jawa Barat,Bekasi,2022-06-06,IT,Software Developer,Master,0,LinkedIn,31438201,Good,No,1982-07-10,,
00-41079103,Elisa,Laksmiwati,Female,Jawa Barat,Bandung,2015-12-30,Operations,Operations Analyst,Master,0,Other,15592109,Satisfactory,No,1975-04-01,,
00-34955882,Gamblang,Setiawan,Male,Jawa Barat,Bogor,2020-11-10,Operations,Inventory Specialist,Bachelor,0,Job Fair,5046193,Good,Yes,1985-08-29,,
00-12328554,Vino,Waskita,Male,Sumatera Utara,Tebing Tinggi,2018-10-29,Operations,Inventory Specialist,High School,0,LinkedIn,7437565,Good,No,1980-03-01,,
00-42476548,Ikhsan,Pranowo,Male,Sumatera Utara,Medan,2021-01-23,Operations,Operations Analyst,Master,0,Jobstreet,10846743,Needs Improvement,No,1995-05-01,,
00-30879722,Yahya,Marpaung,Male,Sumatera Utara,Medan,2016-12-01,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,6294230,Good,Yes,1978-04-15,,
00-19023822,Prasetyo,Siregar,Male,Jawa Barat,Bogor,2017-07-16,Sales,Sales Representative,Bachelor,0,Job Fair,9896076,Good,No,1964-03-26,,
00-62150268,Lidya,Uyainah,Female,Jawa Barat,Bogor,2018-07-29,Sales,Sales Representative,Bachelor,0,Job Fair,7623427,Good,No,1988-06-29,,
00-51275753,Ilyas,Mandala,Male,Sumatera Utara,Binjai,2019-04-26,Operations,Logistics Coordinator,Bachelor,0,Company Website,16751931,Satisfactory,No,1986-04-08,,
00-84056415,Setya,Hutasoit,Male,Jawa Barat,Bekasi,2020-02-23,Customer Service,Customer Service Manager,Master,0,Other,19533522,Excellent,No,2001-03-22,,
00-70905716,Jumadi,Thamrin,Male,Sulawesi Selatan,Gowa,2022-05-12,Sales,Sales Consultant,PhD,0,LinkedIn,25112324,Excellent,No,1987-05-23,,
00-32502892,Oni,Padmasari,Female,Jawa Barat,Bandung,2017-10-15,Operations,Operations Analyst,Master,0,Jobstreet,14894143,Good,Yes,1996-12-09,,
00-50593556,Salsabila,Puspasari,Female,Sulawesi Selatan,Makassar,2023-07-30,Operations,Operations Analyst,Bachelor,0,LinkedIn,18094329,Excellent,Yes,2002-02-19,,
00-53931390,Laswi,Narpati,Male,Jawa Barat,Bandung,2021-10-12,Customer Service,Customer Service Representative,Bachelor,0,LinkedIn,6646316,Excellent,Yes,1985-09-18,,
00-12239692,Lanjar,Prabowo,Male,Jawa Barat,Bekasi,2024-05-21,Sales,Sales Specialist,PhD,0,Job Fair,11685933,Good,No,1965-07-28,,
00-32345030,Raden,Manullang,Male,Jawa Barat,Bekasi,2024-11-01,Sales,Sales Specialist,Master,0,LinkedIn,13102315,Satisfactory,No,1986-03-15,,
00-77719328,Narji,Samosir,Male,Jawa Barat,Bekasi,2019-04-22,Customer Service,Customer Service Representative,High School,0,LinkedIn,6614584,Good,No,1983-10-02,,
00-57962541,Elma,Widiastuti,Female,Jawa Barat,Bekasi,2024-02-20,Operations,Operations Manager,Master,0,Other,26264968,Satisfactory,No,1985-01-22,,
00-64530952,Gadang,Samosir,Male,Jawa Barat,Bekasi,2019-12-20,Sales,Sales Representative,Bachelor,0,Indeed,19019916,Excellent,No,1963-11-14,,
00-50593660,Devi,Hasanah,Female,Jawa Barat,Bogor,2016-11-11,IT,IT Support Specialist,Bachelor,0,Jobstreet,6884017,Good,No,1994-01-01,,
00-59186621,Mustofa,Prabowo,Male,Sumatera Utara,Binjai,2016-05-09,Sales,Sales Representative,Bachelor,0,LinkedIn,12607098,Satisfactory,No,1973-01-04,,
00-11162685,Aisyah,Laksmiwati,Female,Jawa Barat,Bogor,2017-12-29,IT,Software Developer,Master,0,LinkedIn,17417409,Satisfactory,No,1977-04-19,,
00-36252367,Soleh,Adriansyah,Male,Jawa Barat,Bekasi,2017-12-09,Operations,Operations Manager,Master,0,LinkedIn,29886602,Satisfactory,No,1994-12-04,,
00-52718779,Azalea,Fujiati,Female,Jawa Barat,Bogor,2020-03-01,Customer Service,Support Specialist,Bachelor,0,Indeed,5432043,Good,No,1972-10-16,,
00-38190740,Wani,Purnawati,Female,Jawa Barat,Bogor,2024-05-24,Customer Service,Support Specialist,Bachelor,0,Other,6661033,Satisfactory,No,1985-04-19,,
00-82204352,Suci,Nuraini,Female,Jawa Barat,Bekasi,2018-08-16,Operations,Inventory Specialist,Bachelor,5,Job Fair,8083039,Needs Improvement,Yes,1988-08-29,,
00-25962162,Marsudi,Latupono,Male,Sulawesi Selatan,Gowa,2019-01-29,HR,Recruiter,Bachelor,0,LinkedIn,23516475,Good,No,1976-08-06,,
00-56134283,Yusuf,Lazuardi,Male,Jawa Barat,Bekasi,2023-02-20,Operations,Logistics Coordinator,Bachelor,0,Indeed,5321120,Satisfactory,Yes,1997-01-03,,
00-87488773,Margana,Zulkarnain,Male,Jakarta,Jakarta Pusat,2020-12-08,Operations,Inventory Specialist,High School,0,Jobstreet,7871690,Good,No,1972-09-09,,
00-20197356,Yunita,Halimah,Female,Jawa Barat,Bandung,2024-11-06,IT,Software Developer,Master,0,LinkedIn,23932493,Good,No,1990-05-22,,
00-54331052,Gamani,Manullang,Male,Bali,Kuta,2018-01-27,Customer Service,Support Specialist,High School,0,LinkedIn,7018925,Good,No,1992-08-08,,
00-24844760,Fathonah,Agustina,Female,Banten,Tangerang,2018-05-06,Marketing,Content Creator,High School,0,Indeed,10290203,Good,No,1993-01-01,,
00-93326883,Jasmin,Yolanda,Female,Sumatera Utara,Medan,2017-01-14,Operations,Inventory Specialist,Bachelor,0,Jobstreet,6433821,Satisfactory,No,1979-11-04,,
00-23032659,Putri,Maryati,Female,Jawa Barat,Bekasi,2020-09-02,Operations,Inventory Specialist,Bachelor,0,Indeed,4634608,Good,No,2001-02-02,,
00-86764444,Siska,Utami,Female,Jawa Barat,Bekasi,2016-08-03,Customer Service,Help Desk Technician,High School,0,LinkedIn,5001672,Good,Yes,1960-12-14,,
00-15509949,Unjani,Mayasari,Female,Jawa Barat,Bekasi,2022-09-22,Customer Service,Support Specialist,High School,16,Other,6821012,Excellent,Yes,1968-05-19,,
00-18728266,Cinthia,Puspita,Female,Jawa Barat,Bogor,2023-04-28,Operations,Inventory Specialist,Bachelor,0,Company Website,6274836,Good,No,1982-04-21,,
00-44777922,Edi,Rajata,Male,Jawa Barat,Bandung,2016-07-22,Sales,Sales Consultant,PhD,0,Indeed,25293216,Satisfactory,No,1961-07-14,,
00-33226296,Latif,Nababan,Male,Jawa Barat,Bekasi,2018-05-30,Customer Service,Support Specialist,High School,0,Company Website,6749961,Excellent,No,1976-12-10,,
00-91640102,Langgeng,Saragih,Male,Sulawesi Selatan,Makassar,2023-10-06,Sales,Sales Consultant,Bachelor,0,LinkedIn,28294322,Satisfactory,No,2001-07-21,,
00-42502527,Nurul,Laksita,Female,Jawa Barat,Bandung,2024-07-13,Finance,Accounts Payable Specialist,Bachelor,6,Jobstreet,8859496,Excellent,No,1998-05-18,,
00-88870241,Yoga,Situmorang,Male,Jawa Barat,Bandung,2022-12-30,Customer Service,Help Desk Technician,High School,0,LinkedIn,4942117,Satisfactory,Yes,1999-10-30,,
00-18497890,Gawati,Utami,Female,Jawa Barat,Bandung,2020-06-23,Customer Service,Help Desk Technician,High School,20,LinkedIn,6218814,Needs Improvement,No,1963-11-27,,
00-35929785,Uda,Simanjuntak,Male,Jawa Barat,Bandung,2017-11-03,IT,Software Developer,Master,0,Jobstreet,24250660,Good,No,1984-11-15,,
00-63898807,Maida,Purwanti,Female,Jawa Barat,Bandung,2016-09-06,Marketing,Content Creator,Bachelor,7,Jobstreet,11804062,Satisfactory,No,1982-03-03,,
00-54605939,Hendri,Hutagalung,Male,Jawa Barat,Bekasi,2023-10-18,Customer Service,Customer Service Representative,Bachelor,0,Other,5645299,Good,Yes,1978-10-01,,
00-36276771,Adiarja,Haryanto,Male,Sumatera Utara,Medan,2023-05-23,Sales,Sales Manager,Master,0,Job Fair,33878424,Excellent,No,1986-10-09,,
00-39991893,Zulfa,Winarsih,Female,Jawa Barat,Bekasi,2015-10-14,IT,IT Support Specialist,High School,0,Other,6920651,Excellent,Yes,1986-09-29,,
00-51246696,Tiara,Mandasari,Female,Jawa Barat,Bogor,2017-12-23,Sales,Sales Specialist,PhD,0,Other,26770321,Excellent,No,1961-09-11,,
00-81514416,Kartika,Puspita,Female,Jawa Barat,Bekasi,2016-03-22,Customer Service,Customer Service Representative,High School,0,Other,9007313,Good,No,1969-10-23,,
00-16368984,Wasis,Firmansyah,Male,Sumatera Utara,Binjai,2021-07-24,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,15408863,Good,No,1976-01-18,,
00-58393887,Darimin,Waskita,Male,Jawa Tengah,Semarang,2021-11-12,Operations,Operations Analyst,Master,0,Job Fair,13023324,Excellent,No,1987-01-21,,
00-51991638,Ellis,Hastuti,Female,Sumatera Utara,Medan,2018-10-14,Operations,Inventory Specialist,High School,11,Jobstreet,6468355,Good,Yes,1993-10-17,,
00-68003387,Diana,Melani,Female,Bali,Denpasar,2017-11-21,Customer Service,Support Specialist,High School,0,LinkedIn,6952750,Excellent,No,1990-06-08,,
00-50745258,Atma,Haryanto,Male,Jawa Barat,Bekasi,2016-03-18,Operations,Inventory Specialist,Bachelor,0,Company Website,6511152,Good,Yes,1982-06-10,,
00-34664126,Rachel,Laksita,Female,Bali,Kuta,2020-12-07,Customer Service,Help Desk Technician,High School,18,Indeed,4915377,Excellent,Yes,1995-06-26,,
00-64574223,Zaenab,Agustina,Female,Jawa Barat,Bandung,2024-08-31,IT,IT Support Specialist,High School,0,Other,6516818,Satisfactory,No,1977-03-28,,
00-55800887,Ina,Haryanti,Female,Jawa Barat,Bogor,2017-01-23,IT,Software Developer,Bachelor,0,Company Website,24176285,Satisfactory,No,1991-09-24,,
00-21010428,Keisha,Andriani,Female,Jawa Barat,Bogor,2024-12-09,Customer Service,Support Specialist,Bachelor,0,Jobstreet,4916275,Good,No,1962-03-01,,
00-23821579,Cornelia,Wulandari,Female,Jawa Tengah,Magelang,2015-04-06,Customer Service,Support Specialist,High School,0,LinkedIn,6631316,Satisfactory,Yes,1974-11-24,,
00-61330934,Lidya,Palastri,Female,Jawa Barat,Bekasi,2024-07-09,Operations,Inventory Specialist,Bachelor,0,Jobstreet,9045715,Good,No,1968-08-19,,
00-92659260,Capa,Jailani,Male,Sulawesi Selatan,Makassar,2016-10-05,Operations,Inventory Specialist,Bachelor,12,Jobstreet,10086838,Good,No,1986-05-25,,
00-80657083,Kadir,Pradipta,Male,Jawa Barat,Bogor,2021-05-14,Operations,Operations Analyst,Bachelor,0,Company Website,12801331,Satisfactory,No,1991-07-06,,
00-43562313,Aisyah,Zulaika,Female,Sulawesi Selatan,Gowa,2017-03-06,IT,IT Support Specialist,Bachelor,0,LinkedIn,7288271,Good,No,1982-07-15,,
00-64290781,Vivi,Yulianti,Female,Jakarta,Jakarta Pusat,2020-06-05,IT,System Administrator,Bachelor,0,Other,16413451,Good,No,1986-10-24,,
00-77572962,Padma,Haryanti,Female,Jawa Barat,Bekasi,2024-09-15,Customer Service,Support Specialist,Bachelor,0,Job Fair,6191401,Good,No,1983-08-01,,
00-21236530,Jaga,Irawan,Male,Jawa Barat,Bekasi,2021-11-02,Operations,Logistics Coordinator,Bachelor,0,Jobstreet,10262778,Good,Yes,1999-01-24,,
00-95635822,Elvina,Rahmawati,Female,Jawa Barat,Bekasi,2019-07-06,Operations,Inventory Specialist,Bachelor,0,Other,9356944,Needs Improvement,No,1966-07-12,,
00-61140825,Malika,Permata,Female,Sulawesi Selatan,Makassar,2023-04-12,Sales,Sales Representative,Bachelor,0,Jobstreet,7186393,Needs Improvement,Yes,1966-06-08,,
00-61198497,Pangeran,Najmudin,Male,Sumatera Utara,Tebing Tinggi,2024-08-06,Sales,Sales Specialist,PhD,0,LinkedIn,15746909,Good,Yes,1968-06-10,,
00-35978209,Sari,Pudjiastuti,Female,Jawa Barat,Bekasi,2021-07-07,Sales,Sales Representative,Bachelor,9,Job Fair,8717050,Needs Improvement,No,2000-12-25,,
00-21589740,Cahya,Nainggolan,Male,Jawa Barat,Bogor,2022-03-02,Customer Service,Help Desk Technician,High School,0,Jobstreet,6242484,Satisfactory,No,1993-08-25,,
00-86330033,Setya,Suwarno,Male,Jawa Barat,Bogor,2017-01-13,Customer Service,Customer Service Representative,Bachelor,5,Other,4644597,Good,No,1983-10-11,,
00-95113478,Jane,Laksita,Female,Jawa Barat,Bandung,2021-08-29,Customer Service,Customer Service Representative,Bachelor,0,LinkedIn,9939400,Good,Yes,1970-09-01,,
00-76072249,Bakijan,Rajasa,Male,Jawa Barat,Bogor,2016-11-13,IT,IT Support Specialist,Bachelor,0,LinkedIn,7303421,Satisfactory,No,1998-01-16,,
00-94194414,Prayoga,Sitorus,Male,Jawa Barat,Bandung,2019-10-16,Customer Service,Customer Service Manager,Bachelor,11,Job Fair,27071242,Good,No,1971-07-08,,
00-31193066,Mutia,Suartini,Female,Sulawesi Selatan,Pare-Pare,2017-12-16,Operations,Logistics Coordinator,Bachelor,0,Jobstreet,13322694,Excellent,No,1963-09-26,,
00-98719014,Maryadi,Saefullah,Male,Jawa Barat,Bekasi,2019-04-04,Finance,Financial Analyst,Bachelor,11,Company Website,20399938,Satisfactory,No,1980-05-04,,
00-55580382,Omar,Habibi,Male,Jawa Barat,Bogor,2021-06-02,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,10687063,Good,No,1985-10-25,,
00-44103198,Anastasia,Mayasari,Female,Jawa Barat,Bekasi,2023-10-06,Sales,Sales Consultant,Bachelor,8,Jobstreet,21586697,Needs Improvement,Yes,1970-12-21,,
00-26387532,Irnanto,Halim,Male,Jawa Barat,Bogor,2017-09-08,Marketing,Marketing Coordinator,Bachelor,0,LinkedIn,11536219,Good,No,1979-01-22,,
00-49626654,Jarwadi,Irawan,Male,Sumatera Utara,Tebing Tinggi,2018-01-25,Operations,Inventory Specialist,Bachelor,0,Jobstreet,8695517,Good,Yes,1998-11-12,,
00-15998983,Michelle,Nurdiyanti,Female,Jakarta,Jakarta Pusat,2018-03-19,IT,System Administrator,Master,0,Jobstreet,13564652,Needs Improvement,Yes,1972-10-04,,
00-96237487,Maimunah,Nurdiyanti,Female,Jawa Barat,Bogor,2015-12-26,Sales,Sales Specialist,Bachelor,0,Indeed,20951007,Good,No,1969-12-16,,
00-79257480,Padmi,Mayasari,Female,Jakarta,Jakarta Barat,2019-11-22,IT,IT Support Specialist,High School,0,Other,4806956,Satisfactory,No,1990-04-16,,
00-48659554,Ana,Permata,Female,Sumatera Utara,Medan,2020-03-11,Sales,Sales Representative,Bachelor,0,LinkedIn,9377430,Needs Improvement,Yes,1976-08-08,,
00-34418079,Ellis,Lestari,Female,Jawa Barat,Bekasi,2017-08-12,Operations,Inventory Specialist,Bachelor,12,Company Website,5979428,Needs Improvement,Yes,1988-05-08,,
00-58132110,Yahya,Suryono,Male,Jakarta,Jakarta Timur,2023-12-20,Sales,Sales Manager,Master,0,Jobstreet,29520280,Satisfactory,No,1972-04-07,,
00-70553023,Luwes,Kurniawan,Male,Jawa Barat,Bandung,2024-10-14,Customer Service,Help Desk Technician,Bachelor,0,Indeed,5247486,Satisfactory,No,1994-01-30,,
00-91468439,Hendra,Hutasoit,Male,Sumatera Utara,Tebing Tinggi,2024-02-09,Sales,Sales Specialist,PhD,0,LinkedIn,21064294,Good,No,1995-11-26,,
00-87788812,Uchita,Utami,Female,Sumatera Utara,Medan,2015-11-07,Operations,Operations Analyst,Master,5,Jobstreet,12262121,Satisfactory,No,2000-09-11,,
00-77468091,Gamanto,Sitompul,Male,Jawa Barat,Bekasi,2024-11-27,Customer Service,Support Specialist,Bachelor,0,Job Fair,5899963,Good,No,1996-05-31,,
00-54356545,Restu,Hartati,Female,Sulawesi Selatan,Makassar,2019-09-06,Sales,Sales Representative,Bachelor,0,Other,15009526,Satisfactory,No,1972-08-20,,
00-37412322,Gadang,Lazuardi,Male,Jawa Barat,Bekasi,2015-08-03,Sales,Sales Specialist,Bachelor,0,Company Website,12719971,Good,No,1995-04-27,,
00-94155184,Pia,Laksita,Female,Jawa Barat,Bekasi,2023-04-02,HR,HR Coordinator,Master,0,Jobstreet,14929309,Satisfactory,No,1996-03-28,,
00-28057280,Eli,Permata,Female,Jawa Barat,Bekasi,2017-09-11,Sales,Sales Specialist,Master,0,Job Fair,15433869,Good,Yes,1976-11-18,,
00-81248558,Karimah,Nasyiah,Female,Jakarta,Jakarta Pusat,2020-11-02,Customer Service,Support Specialist,Bachelor,10,Jobstreet,6886177,Good,No,1967-10-10,,
00-61125809,Ratih,Maryati,Female,Banten,Serang,2018-05-05,Sales,Sales Representative,Bachelor,9,LinkedIn,13026581,Satisfactory,Yes,2002-05-15,,
00-93676743,Puti,Purnawati,Female,Jawa Barat,Bogor,2023-04-14,Finance,Accounts Payable Specialist,Bachelor,0,Jobstreet,10010159,Good,Yes,1975-05-24,,
00-62258051,Hamzah,Halim,Male,Jawa Barat,Bekasi,2022-07-09,Sales,Sales Specialist,Master,0,LinkedIn,15713836,Good,No,1983-04-25,,
00-96859583,Tari,Yuliarti,Female,Jawa Barat,Bekasi,2016-10-13,Sales,Sales Representative,Bachelor,0,Job Fair,7025222,Excellent,Yes,1976-03-14,,
00-89400280,Uli,Wijayanti,Female,Bali,Denpasar,2015-03-26,Marketing,Content Creator,High School,0,Job Fair,13239779,Satisfactory,No,2000-06-04,,
00-35975112,Elisa,Suryatmi,Female,Jakarta,Jakarta Barat,2020-04-22,Sales,Sales Specialist,Master,3,Jobstreet,17016841,Good,No,2003-02-02,,
00-74692193,Hilda,Anggraini,Female,Jawa Barat,Bandung,2023-08-10,Customer Service,Support Specialist,High School,10,Jobstreet,5345334,Satisfactory,Yes,1963-08-17,,
00-70024384,Juli,Palastri,Female,Sumatera Utara,Tebing Tinggi,2023-12-03,Sales,Sales Representative,Bachelor,5,LinkedIn,9957691,Good,No,1974-06-15,,
00-87499715,Hafshah,Wijayanti,Female,Jawa Barat,Bandung,2021-08-26,Customer Service,Help Desk Technician,Bachelor,0,Job Fair,5641307,Good,No,1980-02-24,,
00-12238258,Nasrullah,Tarihoran,Male,Sumatera Utara,Medan,2017-02-15,Operations,Inventory Specialist,High School,0,Job Fair,6364073,Good,Yes,1989-01-21,,
00-44406841,Cemeti,Prasetyo,Male,Jawa Barat,Bekasi,2023-08-23,Customer Service,Customer Service Representative,Bachelor,0,Job Fair,6932113,Good,Yes,1978-11-29,,
00-53305637,Yunita,Usada,Female,Jawa Barat,Bogor,2022-01-02,Operations,Operations Analyst,Master,5,Company Website,17715987,Good,No,2003-07-13,,
00-86442071,Cengkir,Suwarno,Male,Jawa Barat,Bogor,2017-03-09,Customer Service,Customer Service Representative,High School,19,LinkedIn,8847193,Good,No,1993-07-30,,
00-26379293,Irnanto,Firmansyah,Male,Jawa Barat,Bogor,2017-03-04,Operations,Inventory Specialist,High School,19,Company Website,5954497,Satisfactory,No,1972-06-13,,
00-16412872,Asman,Marbun,Male,Jakarta,Jakarta Barat,2024-04-05,Sales,Sales Representative,Bachelor,0,Jobstreet,5083596,Satisfactory,No,2001-09-27,,
00-69122877,Salwa,Yuliarti,Female,Sulawesi Selatan,Pare-Pare,2016-10-22,Marketing,SEO Specialist,Bachelor,0,LinkedIn,16859000,Satisfactory,No,1984-06-24,,
00-58104578,Paramita,Wijayanti,Female,Jawa Barat,Bandung,2023-10-07,Sales,Sales Manager,PhD,0,Indeed,39274962,Good,No,1971-11-19,,
00-73650357,Balidin,Kurniawan,Male,Jawa Barat,Bekasi,2017-07-10,Customer Service,Customer Service Representative,High School,0,Job Fair,7838905,Good,Yes,2003-01-21,,
00-85752409,Nugraha,Wasita,Male,Jawa Barat,Bogor,2018-05-07,Operations,Logistics Coordinator,Bachelor,0,Company Website,15700893,Satisfactory,No,1970-09-15,,
00-98249227,Dina,Wulandari,Female,Sumatera Utara,Binjai,2022-04-05,IT,System Administrator,Bachelor,0,LinkedIn,17355061,Excellent,No,1959-10-02,,
00-84704673,Cager,Hutagalung,Male,Jawa Barat,Bekasi,2017-01-11,Operations,Operations Manager,Master,0,Other,31931738,Good,No,1973-02-02,,
00-79399674,Yessi,Hariyah,Female,Jawa Barat,Bekasi,2019-02-22,IT,Software Developer,Bachelor,12,LinkedIn,30660734,Excellent,No,1980-05-26,,
00-65548895,Putu,Najmudin,Male,Jawa Barat,Bandung,2023-06-04,Sales,Sales Specialist,Bachelor,0,Job Fair,22259897,Excellent,Yes,1979-06-30,,
00-98695038,Omar,Widodo,Male,Jawa Barat,Bandung,2017-10-09,IT,IT Support Specialist,Bachelor,0,LinkedIn,9209634,Good,No,1976-06-06,,
00-99057865,Zelda,Farida,Female,Jawa Barat,Bekasi,2024-07-31,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,7503336,Satisfactory,Yes,2002-11-25,,
00-34906958,Dacin,Irawan,Male,Sumatera Utara,Tebing Tinggi,2023-01-15,Operations,Operations Analyst,Bachelor,0,LinkedIn,12082475,Excellent,No,2002-10-19,,
00-32112320,Tasdik,Damanik,Male,Jakarta,Jakarta Timur,2022-04-14,Sales,Sales Specialist,Master,0,Job Fair,20554911,Good,No,1977-04-17,,
00-24869050,Vanya,Wahyuni,Female,Sumatera Utara,Tebing Tinggi,2020-08-23,Operations,Logistics Coordinator,Bachelor,0,Other,9826741,Needs Improvement,Yes,1973-12-07,,
00-60132551,Yessi,Yuliarti,Female,Jawa Barat,Bekasi,2017-07-21,IT,Software Developer,Bachelor,0,Other,28031279,Good,No,1980-12-27,,
00-79020020,Olivia,Widiastuti,Female,Jakarta,Jakarta Timur,2018-12-02,Marketing,Marketing Coordinator,Bachelor,0,LinkedIn,6199003,Needs Improvement,No,1991-02-05,,
00-50000379,Kairav,Prasetya,Male,Sumatera Utara,Medan,2022-05-16,Operations,Inventory Specialist,High School,0,LinkedIn,8992561,Good,No,1982-08-16,,
00-64962725,Mahdi,Jailani,Male,Jawa Barat,Bandung,2021-09-27,Operations,Logistics Coordinator,Bachelor,8,Other,17239237,Satisfactory,Yes,1984-12-27,,
00-91981777,Okta,Tarihoran,Male,Jakarta,Jakarta Pusat,2024-09-30,Operations,Inventory Specialist,Bachelor,0,Indeed,5675655,Excellent,No,2002-10-10,,
00-84043097,Tomi,Nashiruddin,Male,Jawa Barat,Bandung,2017-09-17,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,12992205,Good,No,1983-05-07,,
00-47678462,Oliva,Rahayu,Female,Jawa Barat,Bogor,2020-03-12,Sales,Sales Representative,Bachelor,5,Other,4860939,Good,No,1996-09-24,,
00-54925754,Dasa,Simanjuntak,Male,Jawa Barat,Bandung,2017-07-27,Operations,Logistics Coordinator,Bachelor,0,Job Fair,7403347,Excellent,No,1982-04-04,,
00-95386415,Kania,Handayani,Female,Jakarta,Jakarta Pusat,2017-11-07,IT,Software Developer,Bachelor,0,Jobstreet,17131712,Good,Yes,1974-03-12,,
00-56253163,Raihan,Waluyo,Male,Jakarta,Jakarta Pusat,2022-11-03,IT,IT Support Specialist,Bachelor,0,Other,9378672,Good,Yes,2003-03-13,,
00-90490408,Yulia,Fujiati,Female,Bali,Ubud,2021-03-20,Sales,Sales Representative,Bachelor,0,LinkedIn,8203962,Good,Yes,1987-05-22,,
00-93571001,Agus,Mandala,Male,Jawa Barat,Bogor,2019-04-28,Customer Service,Customer Service Representative,Bachelor,0,LinkedIn,8823215,Excellent,Yes,1993-08-04,,
