employee_id,first_name,last_name,gender,state,city,hiredate,department,job_title,education_level,absences,recruitment_source,salary,performance_rating,overtime,birthdate,termdate,termination_reason,long_time_hire,month_hire,month_term
00-38523490,Galih,Gunawan,Male,Jawa Barat,Tasikmalaya,2024-08-06,IT,System Administrator,Master,0,Indeed,15317797,Good,No,2000-10-07,,,,8,
00-27449362,Mutia,Yulianti,Female,Jawa Timur,Malang,2023-07-18,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,10402137,Needs Improvement,No,1974-05-11,,,,7,
00-24195922,Hardi,Sitompul,Male,DKI Jakarta,Jakarta Timur,2019-11-25,Operations,Inventory Specialist,High School,0,LinkedIn,8331226,Good,No,1983-05-01,,,,11,
00-88129878,Olga,Saefullah,Male,Banten,Cilegon,2016-07-16,Sales,Sales Representative,Bachelor,0,Indeed,7694646,Needs Improvement,Yes,2001-07-26,,,,7,
00-86864099,Galur,Uwais,Male,Jawa Barat,Purwakarta,2022-08-21,Customer Service,Support Specialist,High School,0,Indeed,5840777,Satisfactory,No,2004-01-30,,,,8,
00-39705384,Laila,Mardhiyah,Female,Sumatera Utara,Tebing Tinggi,2018-07-31,Customer Service,Customer Service Representative,High School,0,Other,6553116,Satisfactory,Yes,1963-05-13,,,,7,
00-12044584,Kasiyah,Yuliarti,Female,Jawa Barat,Bekasi,2022-12-24,HR,HR Manager,Master,5,LinkedIn,31259552,Satisfactory,No,1990-08-12,,,,12,
00-15346404,Vivi,Purwanti,Female,Sumatera Utara,Medan,2021-02-23,Operations,Logistics Coordinator,Bachelor,0,Company Website,8111820,Good,No,1968-10-14,,,,2,
00-16227011,Muni,Waluyo,Male,Banten,Serang,2018-11-20,Sales,Sales Representative,Bachelor,0,Job Fair,14674153,Needs Improvement,Yes,1974-12-20,,,,11,
00-82613651,Samiah,Safitri,Female,Kalimantan Timur,Balikpapan,2020-05-11,Sales,Sales Specialist,Bachelor,0,Company Website,11266505,Good,No,1991-04-02,,,,5,
00-43994245,Ian,Gunawan,Male,Jawa Barat,Bogor,2017-08-08,Operations,Logistics Coordinator,Bachelor,15,LinkedIn,6960737,Good,Yes,1972-07-21,,,,8,
00-21863001,Dina,Prastuti,Female,Jawa Barat,Tasikmalaya,2018-12-03,Sales,Sales Representative,Bachelor,0,Jobstreet,12880534,Needs Improvement,No,1981-11-09,,,,12,
00-28264493,Mariadi,Pradipta,Male,Jawa Tengah,Surakarta,2021-06-14,Operations,Operations Analyst,Master,0,Job Fair,17664816,Good,Yes,1973-10-07,,,,6,
00-54897404,Puput,Mandasari,Female,Jawa Timur,Madura,2024-11-20,Operations,Inventory Specialist,High School,0,Company Website,8095684,Good,No,2003-09-06,,,,11,
00-85507244,Gangsa,Ramadan,Male,DKI Jakarta,Jakarta Timur,2020-12-01,Operations,Operations Analyst,Master,0,LinkedIn,16800125,Excellent,No,1998-04-14,,,,12,
00-53389587,Luis,Hidayanto,Male,Banten,Serang,2023-08-06,Customer Service,Support Specialist,Bachelor,0,LinkedIn,7531549,Good,No,2001-04-11,,,,8,
00-32950147,Puput,Lailasari,Female,Jawa Timur,Madura,2020-11-06,IT,IT Support Specialist,Bachelor,13,Jobstreet,5311124,Good,No,1980-07-03,,,,11,
00-66840903,Kemal,Hidayat,Male,Bali,Denpasar,2018-12-22,IT,Software Developer,Bachelor,0,Jobstreet,30399240,Satisfactory,Yes,1984-12-13,,,,12,
00-40996935,Widya,Maryati,Female,Bali,Kuta,2024-10-28,Operations,Inventory Specialist,High School,0,Jobstreet,9093268,Good,Yes,1986-12-16,,,,10,
00-34049258,Lala,Hasanah,Female,Jawa Barat,Tasikmalaya,2023-10-27,Customer Service,Help Desk Technician,Bachelor,12,Jobstreet,4551046,Satisfactory,No,1988-03-19,,,,10,
00-71414425,Tasnim,Hakim,Male,Jawa Timur,Madura,2018-12-27,Operations,Operations Analyst,Master,0,Jobstreet,14286105,Needs Improvement,No,1962-11-20,,,,12,
00-20433775,Kenari,Damanik,Male,Jawa Timur,Surabaya,2017-07-09,Marketing,Content Creator,High School,16,Other,8492041,Satisfactory,No,1972-09-04,,,,7,
00-89971987,Ratih,Agustina,Female,Jawa Barat,Tasikmalaya,2016-04-02,Marketing,Content Creator,Bachelor,0,LinkedIn,10881415,Satisfactory,No,1985-02-11,,,,4,
00-22191547,Kunthara,Sitorus,Male,Jawa Barat,Bogor,2023-12-09,Sales,Sales Specialist,Bachelor,0,Jobstreet,12894315,Good,No,1977-01-17,,,,12,
00-83917832,Ulya,Nuraini,Female,Jawa Timur,Madiun,2015-09-06,Sales,Sales Specialist,Bachelor,0,LinkedIn,17271618,Good,No,1984-07-03,,,,9,
00-32581930,Winda,Prastuti,Female,Jawa Timur,Madiun,2016-06-27,Sales,Sales Representative,Bachelor,0,LinkedIn,12401459,Satisfactory,Yes,1987-08-24,,,,6,
00-98617690,Gamani,Utama,Male,Jawa Barat,Depok,2017-11-01,Customer Service,Help Desk Technician,High School,15,LinkedIn,6448709,Satisfactory,No,1997-07-21,,,,11,
00-26709159,Kasiyah,Suryatmi,Female,Sulawesi Selatan,Gowa,2020-07-09,Marketing,Marketing Coordinator,Bachelor,0,Other,9347845,Satisfactory,No,1983-05-11,,,,7,
00-10573904,Yuliana,Suryatmi,Female,Banten,Tangerang,2022-03-21,Sales,Sales Representative,Bachelor,12,LinkedIn,11392466,Good,Yes,1999-02-15,,,,3,
00-68214906,Kamaria,Safitri,Female,Jawa Barat,Depok,2016-09-08,Customer Service,Support Specialist,Bachelor,9,Company Website,5275019,Satisfactory,No,1995-11-27,,,,9,
00-68590128,Balamantri,Kusumo,Male,Kalimantan Timur,Balikpapan,2017-08-22,Customer Service,Help Desk Technician,Bachelor,0,Company Website,5226328,Good,No,1976-09-11,,,,8,
00-83851704,Mutia,Lestari,Female,Yogyakarta,Sleman,2020-10-31,Operations,Inventory Specialist,Bachelor,15,Job Fair,7676050,Excellent,No,1979-03-16,,,,10,
00-52003082,Umar,Waluyo,Male,Jawa Barat,Bekasi,2020-03-09,Operations,Logistics Coordinator,Bachelor,0,LinkedIn,14968955,Satisfactory,No,1989-05-03,,,,3,
00-73142083,Ade,Widiastuti,Female,Jawa Barat,Depok,2017-10-19,Operations,Logistics Coordinator,Bachelor,0,Company Website,11161584,Good,No,1979-10-14,,,,10,
00-61233557,Nilam,Laksita,Female,Jawa Timur,Madiun,2020-11-30,Sales,Sales Representative,Bachelor,0,Other,14662906,Good,No,1989-07-09,,,,11,
00-16757047,Marsito,Mangunsong,Male,Sulawesi Selatan,Makassar,2022-03-30,IT,IT Support Specialist,High School,13,Other,5248064,Needs Improvement,Yes,1979-08-25,,,,3,
00-74256765,Latika,Pratiwi,Female,Sumatera Utara,Medan,2020-10-28,Sales,Sales Consultant,Bachelor,15,LinkedIn,27186887,Good,No,1966-03-30,,,,10,
00-38983946,Puput,Hariyah,Female,DKI Jakarta,Jakarta Timur,2016-12-13,Operations,Logistics Coordinator,Bachelor,0,Company Website,8294919,Good,No,1980-12-08,,,,12,
00-30746464,Fitriani,Aryani,Female,Kalimantan Timur,Balikpapan,2020-01-06,HR,HR Coordinator,Master,0,Other,17771701,Good,No,1978-09-16,,,,1,
00-33136216,Ida,Kusmawati,Female,Jawa Barat,Bogor,2023-03-17,Operations,Inventory Specialist,High School,0,Jobstreet,5490238,Good,No,2002-08-16,,,,3,
00-51740604,Yunita,Hartati,Female,Kalimantan Timur,Balikpapan,2023-01-25,Sales,Sales Consultant,Bachelor,0,Jobstreet,27775899,Good,No,1976-07-01,,,,1,
00-78976320,Mila,Kusmawati,Female,Sulawesi Selatan,Gowa,2017-06-03,Finance,Accounts Payable Specialist,Bachelor,0,Other,8502866,Good,No,1985-12-23,,,,6,
00-73991263,Kani,Susanti,Female,Jawa Timur,Surabaya,2017-01-04,Customer Service,Help Desk Technician,Bachelor,0,Company Website,5901918,Excellent,Yes,1972-05-10,,,,1,
00-83980790,Rina,Pratiwi,Female,DKI Jakarta,Jakarta Pusat,2017-05-05,IT,IT Support Specialist,Bachelor,6,LinkedIn,7638761,Good,No,1979-02-14,,,,5,
00-27107502,Hardi,Jailani,Male,Jawa Barat,Purwakarta,2021-04-21,Operations,Inventory Specialist,High School,0,Indeed,5080580,Good,No,1981-08-30,,,,4,
00-98917279,Raina,Yolanda,Female,Jawa Timur,Madura,2024-08-19,Sales,Sales Representative,Bachelor,7,Job Fair,5493904,Needs Improvement,No,1977-01-21,,,,8,
00-21902499,Lega,Damanik,Male,DKI Jakarta,Jakarta Barat,2017-09-05,Marketing,Content Creator,Bachelor,0,Indeed,10470137,Satisfactory,Yes,1989-11-12,,,,9,
00-97890289,Ami,Wijayanti,Female,Banten,Cilegon,2017-04-27,Sales,Sales Representative,Bachelor,0,Indeed,5088411,Good,No,1997-04-01,,,,4,
00-80450969,Among,Mahendra,Male,Sulawesi Selatan,Makassar,2022-09-13,Marketing,Marketing Coordinator,Bachelor,0,Job Fair,14572426,Satisfactory,Yes,2003-05-27,,,,9,
00-58305167,Satya,Wacana,Male,DKI Jakarta,Jakarta Barat,2020-05-20,Customer Service,Support Specialist,Bachelor,9,LinkedIn,8010458,Good,Yes,1990-07-26,,,,5,
00-11370078,Kawaya,Winarno,Male,DKI Jakarta,Jakarta Pusat,2022-02-05,Operations,Inventory Specialist,Bachelor,0,Other,8186038,Good,Yes,2004-10-31,,,,2,
00-11750973,Shakila,Rahmawati,Female,Bali,Ubud,2016-12-12,Sales,Sales Consultant,Bachelor,6,Jobstreet,26288654,Satisfactory,Yes,1972-09-08,,,,12,
00-16805868,Mahdi,Prasasta,Male,DKI Jakarta,Jakarta Barat,2017-12-29,Sales,Sales Consultant,Master,0,Indeed,21867439,Good,No,1991-04-23,,,,12,
00-30034371,Kezia,Astuti,Female,Bali,Kuta,2017-12-17,Sales,Sales Specialist,Bachelor,0,Indeed,17912939,Satisfactory,Yes,2004-05-19,,,,12,
00-68909058,Vanya,Haryanti,Female,Yogyakarta,Sleman,2020-06-22,Sales,Sales Consultant,Master,0,Other,28246344,Excellent,No,1971-03-02,,,,6,
00-23856023,Puji,Haryanti,Female,Jawa Barat,Depok,2017-01-31,Marketing,SEO Specialist,Bachelor,0,LinkedIn,11473627,Satisfactory,No,1971-11-24,,,,1,
00-15560483,Tari,Hariyah,Female,DKI Jakarta,Jakarta Timur,2023-06-15,Operations,Logistics Coordinator,Bachelor,0,Company Website,4959859,Good,No,2001-07-27,,,,6,
00-22554330,Pangestu,Narpati,Male,DKI Jakarta,Jakarta Pusat,2019-03-29,IT,IT Support Specialist,High School,12,Jobstreet,6602835,Good,No,1963-06-07,,,,3,
00-44019584,Nadine,Astuti,Female,Sulawesi Selatan,Makassar,2019-04-28,Operations,Logistics Coordinator,Bachelor,0,Job Fair,5381927,Good,No,1994-03-25,,,,4,
00-17709617,Puspa,Uyainah,Female,Jawa Tengah,Magelang,2018-03-20,Operations,Operations Analyst,Master,0,LinkedIn,12522847,Good,No,1985-12-26,,,,3,
00-69051822,Laras,Hariyah,Female,Banten,Tangerang,2019-01-04,IT,IT Support Specialist,Bachelor,0,Indeed,7174172,Good,No,1981-11-15,,,,1,
00-88458610,Dian,Aryani,Female,Jawa Barat,Purwakarta,2016-12-07,Sales,Sales Representative,Bachelor,0,Indeed,14461853,Satisfactory,No,1973-11-12,,,,12,
00-27719312,Maimunah,Hassanah,Female,DKI Jakarta,Jakarta Timur,2022-07-02,IT,System Administrator,Bachelor,0,Indeed,15663878,Excellent,No,1978-09-23,,,,7,
00-97477918,Jaiman,Mandala,Male,Jawa Tengah,Magelang,2017-09-11,Operations,Logistics Coordinator,Bachelor,0,Other,7864079,Good,No,1981-10-21,,,,9,
00-65795728,Kayla,Zulaika,Female,Sulawesi Selatan,Gowa,2022-08-26,Operations,Inventory Specialist,High School,0,LinkedIn,5979113,Good,No,1989-06-14,,,,8,
00-19935807,Alika,Namaga,Female,Banten,Serang,2019-08-02,Operations,Logistics Coordinator,Bachelor,0,Other,13499188,Good,No,1992-06-21,,,,8,
00-91620278,Tami,Wulandari,Female,Sulawesi Selatan,Gowa,2015-06-28,Operations,Logistics Coordinator,Bachelor,6,LinkedIn,6999511,Needs Improvement,Yes,1988-12-06,,,,6,
00-81254303,Umay,Prasetyo,Male,DKI Jakarta,Jakarta Timur,2017-04-17,Operations,Inventory Specialist,Bachelor,0,Indeed,5076322,Good,No,1981-07-10,,,,4,
00-43278142,Elisa,Fujiati,Female,DKI Jakarta,Jakarta Barat,2023-04-16,IT,Software Developer,Master,0,Job Fair,17514021,Good,Yes,1977-12-16,,,,4,
00-47031436,Gamblang,Prabowo,Male,Jawa Barat,Bogor,2016-02-10,Customer Service,Help Desk Technician,High School,18,Indeed,5060428,Satisfactory,Yes,1970-01-03,,,,2,
00-31770432,Chandra,Firgantoro,Male,Bali,Denpasar,2017-03-14,Sales,Sales Specialist,PhD,0,Indeed,20970430,Good,Yes,1973-02-18,,,,3,
00-37249427,Jayeng,Maheswara,Male,Jawa Timur,Malang,2024-01-03,IT,Software Developer,Bachelor,0,Indeed,33329065,Good,No,1999-12-11,,,,1,
00-11877988,Prayoga,Wahyudin,Male,Banten,Cilegon,2020-10-21,IT,Software Developer,Bachelor,0,Indeed,31727306,Good,No,1975-09-06,,,,10,
00-84783439,Elma,Suartini,Female,Jawa Barat,Tasikmalaya,2023-01-16,Customer Service,Customer Service Manager,PhD,0,Jobstreet,21092911,Excellent,Yes,1995-07-25,,,,1,
00-62781957,Elvina,Novitasari,Female,Banten,Cilegon,2019-05-04,Marketing,Content Creator,High School,0,LinkedIn,9477450,Good,Yes,1961-07-31,,,,5,
00-41389215,Mahmud,Siregar,Male,Jawa Tengah,Semarang,2022-11-04,IT,System Administrator,Master,0,Job Fair,17916535,Satisfactory,No,1985-07-04,,,,11,
00-86548120,Dartono,Tamba,Male,Jawa Tengah,Semarang,2020-06-11,Customer Service,Help Desk Technician,Bachelor,0,Other,6673920,Satisfactory,Yes,1987-09-08,,,,6,
00-58542593,Tira,Halimah,Female,Bali,Kuta,2016-02-07,Operations,Operations Analyst,Bachelor,0,Job Fair,12051055,Good,Yes,1998-08-28,,,,2,
00-44190049,Dina,Kuswandari,Female,Jawa Tengah,Semarang,2018-09-27,IT,Software Developer,Bachelor,0,Jobstreet,18948402,Good,No,1961-11-07,,,,9,
00-67912960,Warsita,Sihombing,Male,Kalimantan Timur,Samarinda,2019-07-24,Operations,Logistics Coordinator,Bachelor,5,LinkedIn,8179101,Good,No,1974-03-31,,,,7,
00-51093383,Ismail,Prayoga,Male,Bali,Ubud,2021-05-14,Operations,Inventory Specialist,Bachelor,0,Jobstreet,8245031,Good,No,1983-03-10,,,,5,
00-40161371,Tami,Usamah,Female,DKI Jakarta,Jakarta Timur,2020-01-08,Sales,Sales Consultant,PhD,0,LinkedIn,19530091,Good,No,1993-01-21,,,,1,
00-50574135,Paramita,Rahimah,Female,Sulawesi Selatan,Pare-Pare,2021-08-20,Operations,Inventory Specialist,High School,0,LinkedIn,7068280,Satisfactory,Yes,1995-08-24,,,,8,
00-70883220,Balamantri,Pranowo,Male,DKI Jakarta,Jakarta Timur,2017-06-22,Sales,Sales Specialist,Bachelor,0,Jobstreet,20033894,Good,Yes,1979-11-16,,,,6,
00-28077736,Estiawan,Pratama,Male,Jawa Tengah,Magelang,2019-07-22,Operations,Logistics Coordinator,Bachelor,0,Company Website,18181398,Excellent,No,1980-10-10,,,,7,
00-49663715,Indra,Firmansyah,Male,DKI Jakarta,Jakarta Pusat,2024-01-24,Customer Service,Customer Service Manager,Bachelor,0,Indeed,19989796,Good,No,1991-05-06,,,,1,
00-65154850,Eluh,Sitorus,Male,Sumatera Utara,Medan,2022-05-11,Customer Service,Support Specialist,Bachelor,0,LinkedIn,8212746,Good,Yes,1988-01-23,,,,5,
00-97851680,Lalita,Widiastuti,Female,Sumatera Utara,Binjai,2020-12-01,IT,Software Developer,Bachelor,0,Jobstreet,17056557,Needs Improvement,No,2001-07-03,,,,12,
00-30307891,Dina,Kusmawati,Female,Jawa Tengah,Magelang,2016-01-09,IT,Software Developer,Bachelor,0,Jobstreet,18818221,Satisfactory,No,1990-07-09,,,,1,
00-78885653,Bakianto,Suwarno,Male,Sumatera Utara,Binjai,2021-03-09,Customer Service,Help Desk Technician,High School,0,LinkedIn,5606747,Good,No,1982-07-11,,,,3,
00-76168307,Faizah,Uyainah,Female,Sumatera Utara,Medan,2024-08-28,IT,IT Support Specialist,High School,14,Job Fair,5946733,Satisfactory,No,1996-04-22,,,,8,
00-92906190,Kenes,Nashiruddin,Male,DKI Jakarta,Jakarta Barat,2016-07-22,IT,IT Support Specialist,High School,0,Jobstreet,4766676,Needs Improvement,No,1980-10-06,,,,7,
00-29799652,Natalia,Hassanah,Female,Jawa Barat,Tasikmalaya,2021-12-20,Customer Service,Support Specialist,High School,16,LinkedIn,7516065,Satisfactory,Yes,1961-03-16,,,,12,
00-21359569,Sakura,Mayasari,Female,DKI Jakarta,Jakarta Pusat,2022-07-31,Sales,Sales Representative,Bachelor,5,LinkedIn,15803123,Needs Improvement,No,1971-08-16,,,,7,
00-61038473,Calista,Fujiati,Female,Banten,Serang,2017-03-26,Operations,Logistics Coordinator,Bachelor,0,Company Website,11359248,Satisfactory,No,2003-01-28,,,,3,
00-55477727,Cakrajiya,Maryadi,Male,Bali,Ubud,2023-02-18,IT,IT Support Specialist,High School,0,Indeed,8171673,Satisfactory,No,1986-08-15,,,,2,
00-47813626,Tira,Suryatmi,Female,Banten,Cilegon,2024-01-05,Finance,Financial Analyst,Master,0,Job Fair,25125118,Good,Yes,2000-12-30,,,,1,
00-99484361,Asmuni,Rajasa,Male,Sumatera Utara,Binjai,2016-10-14,Operations,Operations Analyst,Master,0,LinkedIn,18694439,Satisfactory,Yes,1999-12-16,,,,10,
00-40187291,Balidin,Saptono,Male,Bali,Denpasar,2017-08-31,Operations,Inventory Specialist,High School,0,Company Website,7893153,Good,No,1971-10-06,,,,8,
00-14661983,Restu,Wastuti,Female,Banten,Cilegon,2023-01-04,Customer Service,Help Desk Technician,Bachelor,0,Indeed,6299863,Satisfactory,Yes,1983-08-21,,,,1,
00-20560999,Tasnim,Waskita,Male,Jawa Timur,Surabaya,2022-02-19,Operations,Inventory Specialist,Bachelor,0,Indeed,6555043,Good,No,1984-02-15,,,,2,
00-99719331,Viman,Maheswara,Male,Banten,Serang,2020-11-10,Customer Service,Customer Service Manager,Bachelor,0,LinkedIn,27921454,Satisfactory,No,1987-12-25,,,,11,
00-60178914,Wani,Nurdiyanti,Female,DKI Jakarta,Jakarta Barat,2024-03-09,Sales,Sales Consultant,PhD,0,Indeed,30069011,Excellent,No,1975-03-11,,,,3,
00-72666858,Nabila,Yolanda,Female,Sumatera Utara,Tebing Tinggi,2023-06-24,IT,IT Support Specialist,Bachelor,0,Other,5847211,Satisfactory,No,1992-11-14,,,,6,
00-85660611,Baktiadi,Irawan,Male,Jawa Tengah,Surakarta,2022-05-22,Operations,Logistics Coordinator,Bachelor,0,Other,17844979,Needs Improvement,No,1987-08-23,,,,5,
00-70871955,Mahesa,Sihotang,Male,DKI Jakarta,Jakarta Timur,2019-07-17,HR,HR Assistant,Bachelor,0,Company Website,17771114,Needs Improvement,No,1984-06-10,,,,7,
00-46004061,Rangga,Firgantoro,Male,DKI Jakarta,Jakarta Timur,2022-02-23,Customer Service,Support Specialist,High School,0,Indeed,4388530,Satisfactory,No,2001-12-01,,,,2,
00-36758764,Cagak,Rajasa,Male,DKI Jakarta,Jakarta Pusat,2018-02-22,Customer Service,Help Desk Technician,High School,18,LinkedIn,6123474,Good,Yes,1999-04-30,,,,2,
00-59757038,Vanya,Hassanah,Female,Jawa Timur,Surabaya,2020-06-23,Operations,Operations Analyst,Bachelor,0,Other,21181908,Excellent,No,1985-03-30,,,,6,
00-61896522,Bagya,Suryono,Male,Jawa Timur,Madiun,2024-03-01,Customer Service,Help Desk Technician,Bachelor,0,LinkedIn,5927836,Satisfactory,Yes,2004-06-11,,,,3,
00-77483298,Sari,Safitri,Female,Jawa Tengah,Semarang,2018-11-02,Customer Service,Support Specialist,Bachelor,0,LinkedIn,5374466,Good,No,1979-08-30,,,,11,
00-38000735,Gilang,Kusumo,Male,Jawa Barat,Purwakarta,2023-10-29,Operations,Logistics Coordinator,Bachelor,15,Other,9561663,Good,No,1993-10-03,,,,10,
00-33767704,Laila,Handayani,Female,Jawa Timur,Surabaya,2018-10-01,Marketing,SEO Specialist,Bachelor,0,Indeed,16912982,Good,Yes,1974-10-30,,,,10,
00-81871771,Artanto,Marpaung,Male,Jawa Timur,Madura,2022-10-12,IT,IT Support Specialist,High School,19,Job Fair,6746883,Satisfactory,No,1980-08-23,,,,10,
00-54565710,Alambana,Kuswoyo,Male,Jawa Timur,Surabaya,2024-09-02,IT,Software Developer,Master,0,LinkedIn,25560425,Needs Improvement,No,1990-08-23,,,,9,
00-78188722,Wadi,Nashiruddin,Male,Sulawesi Selatan,Makassar,2016-05-22,Operations,Inventory Specialist,Bachelor,0,Other,10423245,Satisfactory,Yes,1984-02-07,,,,5,
00-63566423,Luluh,Kusumo,Male,Sulawesi Selatan,Gowa,2020-09-30,Operations,Inventory Specialist,High School,0,Jobstreet,5283497,Good,No,1960-08-09,,,,9,
00-59823728,Dian,Yolanda,Female,Jawa Timur,Madura,2020-08-12,IT,IT Manager,PhD,0,LinkedIn,44530166,Good,No,1968-02-28,,,,8,
00-69952950,Paiman,Rajasa,Male,Yogyakarta,Sleman,2017-11-20,Operations,Inventory Specialist,High School,0,Jobstreet,8363836,Good,No,1979-05-29,,,,11,
00-70827518,Septi,Lailasari,Female,Jawa Barat,Bekasi,2023-03-29,IT,Software Developer,Master,7,LinkedIn,18431734,Satisfactory,Yes,2004-01-11,,,,3,
00-42158208,Karma,Megantara,Male,Jawa Barat,Bogor,2018-06-30,Operations,Inventory Specialist,High School,0,LinkedIn,6420822,Satisfactory,No,1999-05-10,,,,6,
00-25926737,Citra,Usamah,Female,Sumatera Utara,Medan,2017-08-07,Operations,Logistics Coordinator,Bachelor,0,Jobstreet,6213220,Excellent,No,1986-01-14,,,,8,
00-48374892,Hamzah,Firmansyah,Male,Jawa Timur,Surabaya,2016-07-24,Marketing,Content Creator,High School,18,Indeed,14489493,Good,No,1981-08-01,,,,7,
00-97330798,Tiara,Laksita,Female,DKI Jakarta,Jakarta Barat,2020-10-09,Operations,Logistics Coordinator,Bachelor,0,Company Website,6705276,Good,No,2000-04-21,,,,10,
00-31127637,Arta,Nashiruddin,Male,Banten,Serang,2024-04-11,Operations,Operations Analyst,Bachelor,0,Jobstreet,12869426,Good,No,1982-03-18,,,,4,
00-52511436,Indah,Yuliarti,Female,Jawa Timur,Madura,2023-08-25,Customer Service,Support Specialist,Bachelor,0,Other,6677852,Good,Yes,1976-03-27,,,,8,
00-17494253,Jasmin,Pratiwi,Female,Banten,Cilegon,2019-11-01,Operations,Operations Analyst,Bachelor,0,Other,12675497,Excellent,No,2001-11-03,,,,11,
00-98286472,Rahmi,Permata,Female,Yogyakarta,Sleman,2023-12-01,Sales,Sales Representative,Bachelor,0,Job Fair,15596027,Good,No,1973-06-14,,,,12,
00-12425579,Zulaikha,Yulianti,Female,Jawa Tengah,Magelang,2015-07-06,IT,Software Developer,Bachelor,5,LinkedIn,28280956,Good,No,1990-05-09,,,,7,
00-26372136,Harsana,Waluyo,Male,DKI Jakarta,Jakarta Timur,2020-11-13,Operations,Inventory Specialist,Bachelor,0,Other,4939116,Excellent,Yes,1996-05-16,,,,11,
00-57817462,Malik,Sihombing,Male,Jawa Barat,Purwakarta,2024-09-10,Operations,Inventory Specialist,Bachelor,0,LinkedIn,7831187,Satisfactory,No,1965-11-02,,,,9,
00-20656998,Sabrina,Laksmiwati,Female,DKI Jakarta,Jakarta Pusat,2018-06-20,Sales,Sales Consultant,PhD,0,LinkedIn,30548330,Satisfactory,No,1992-02-22,,,,6,
00-22398776,Bakijan,Situmorang,Male,Banten,Serang,2024-06-27,Marketing,Content Creator,High School,0,Job Fair,4846571,Satisfactory,Yes,1972-04-16,,,,6,
00-52726287,Gangsa,Santoso,Male,Jawa Timur,Madura,2017-07-08,Customer Service,Support Specialist,Bachelor,0,Other,6040779,Good,No,1984-09-21,,,,7,
00-98307414,Laswi,Firmansyah,Male,DKI Jakarta,Jakarta Barat,2017-04-02,IT,IT Support Specialist,Bachelor,0,Other,7917087,Good,No,1993-05-05,,,,4,
00-77845175,Embuh,Mansur,Male,Sumatera Utara,Tebing Tinggi,2023-11-15,Sales,Sales Specialist,Bachelor,0,Other,16507014,Excellent,Yes,1972-12-20,,,,11,
00-97306866,Rina,Winarsih,Female,Banten,Serang,2023-03-24,Sales,Sales Representative,Bachelor,0,Jobstreet,12779191,Needs Improvement,Yes,1983-03-13,,,,3,
00-25089913,Janet,Nasyidah,Female,Jawa Timur,Madiun,2020-07-25,Customer Service,Support Specialist,Bachelor,0,LinkedIn,5497090,Satisfactory,No,1970-12-23,,,,7,
00-96987146,Kamaria,Purnawati,Female,DKI Jakarta,Jakarta Barat,2024-03-11,Marketing,Content Creator,High School,0,Jobstreet,4276735,Excellent,No,1995-09-18,,,,3,
00-81006112,Juli,Wulandari,Female,Bali,Ubud,2019-09-04,Customer Service,Support Specialist,Bachelor,0,Jobstreet,6551222,Needs Improvement,No,1983-01-14,,,,9,
00-29808913,Indah,Palastri,Female,Bali,Ubud,2017-08-06,Customer Service,Customer Service Representative,High School,12,LinkedIn,6276531,Needs Improvement,Yes,1977-07-02,,,,8,
